ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-10-22T18:39:24Z,"Android OS 11 API 30 (samsung, SM-M515F)",1144,BR,189.94.49.58,NO WAY OUT,The Word Alive,MONOMANIA,spotify:track:7oib44NmCMvGNWnDDJjv5C,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T18:39:26Z,"Android OS 11 API 30 (samsung, SM-M515F)",2221,BR,189.94.49.58,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,fwdbtn,backbtn,True,False,False,,False
2021-10-22T18:47:27Z,"Android OS 11 API 30 (samsung, SM-M515F)",238680,BR,189.94.49.58,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,trackdone,trackdone,True,False,True,1634928181678,False
2021-10-22T18:47:27Z,"Android OS 11 API 30 (samsung, SM-M515F)",215053,BR,189.94.49.58,NO WAY OUT,The Word Alive,MONOMANIA,spotify:track:7oib44NmCMvGNWnDDJjv5C,,,,,,,,backbtn,trackdone,True,False,False,,False
2021-10-22T18:47:29Z,"Android OS 11 API 30 (samsung, SM-M515F)",28306,BR,189.94.49.58,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,trackdone,fwdbtn,True,False,True,1634928420770,False
2021-10-22T18:53:51Z,"Android OS 11 API 30 (samsung, SM-M515F)",228866,BR,189.94.49.58,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2021-10-22T18:58:49Z,"Android OS 11 API 30 (samsung, SM-M515F)",255320,BR,189.94.49.58,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T19:01:32Z,"Android OS 11 API 30 (samsung, SM-M515F)",161347,BR,189.94.49.58,I'M SORRY YOU'RE SORRY NOW,The Word Alive,MONOMANIA,spotify:track:7bWuvT7PhMuynqodYUK6Jt,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-22T19:05:23Z,"Android OS 11 API 30 (samsung, SM-M515F)",231759,BR,189.94.49.58,You Can't Have It All,The Veer Union,Decade,spotify:track:1v2trTrf04sxW3EOUzOq9G,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-22T19:08:32Z,"Android OS 11 API 30 (samsung, SM-M515F)",188612,BR,189.94.49.58,I Don't Care,The Veer Union,Decade,spotify:track:2FskEqe5Q1wDnbflIHinYa,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T19:08:46Z,"Android OS 11 API 30 (samsung, SM-M515F)",12660,BR,189.94.49.58,Defying Gravity,The Veer Union,Decade,spotify:track:7CNmeffd7k0yDPBDHvRcKP,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-22T19:09:39Z,"Android OS 11 API 30 (samsung, SM-M515F)",46240,BR,189.94.49.58,Face To Face,The Word Alive,Dark Matter,spotify:track:5MFn3y6ccT01mrVr6eQusg,,,,,,,,clickrow,fwdbtn,True,False,False,,False
2021-10-22T19:18:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",236377,BR,189.94.49.58,Trapped,The Word Alive,Dark Matter,spotify:track:00WVclSOdTPuLYTott68Wl,,,,,,,,fwdbtn,trackdone,True,False,True,1634929774264,False
2021-10-22T19:18:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",240469,BR,189.94.49.58,Oxy,The Word Alive,Dark Matter,spotify:track:6XCEX8xdR0iLbrGmp1sO6I,,,,,,,,trackdone,trackdone,True,False,True,1634930009761,False
2021-10-22T19:18:24Z,"Android OS 11 API 30 (samsung, SM-M515F)",52706,BR,189.94.49.58,Grunge,The Word Alive,Dark Matter,spotify:track:7rbXcttS1BPja5KS3np8ZC,,,,,,,,trackdone,endplay,True,False,True,1634930251056,False
2021-10-22T19:22:19Z,"Android OS 11 API 30 (samsung, SM-M515F)",235230,BR,189.94.49.58,Sirens,All Good Things,A Hope In Hell,spotify:track:1lYGldW5gViprQ5s0mq4UZ,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-22T19:23:56Z,"Android OS 11 API 30 (samsung, SM-M515F)",96353,BR,189.94.49.58,Undefeated,All Good Things,A Hope In Hell,spotify:track:0KYQh80CO1ddIWwLNeKyO6,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-22T19:28:00Z,"Android OS 11 API 30 (samsung, SM-M515F)",238680,BR,189.94.49.58,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",13688,BR,189.94.53.1,NUMB LOVE (MISERY II),The Word Alive,MONOMANIA,spotify:track:36ek6h3gDCMGUtbk7LnRk3,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",23,BR,189.94.53.1,ANOTHER YEAR IN THE SHADOWS,The Word Alive,MONOMANIA,spotify:track:4qz2iIwsTCd1OJ78nrMClr,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",0,BR,189.94.53.1,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",23,BR,189.94.53.1,THANK YOU,The Word Alive,MONOMANIA,spotify:track:0G4nDDCb4Lr0iDre0KhgDo,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",23,BR,189.94.53.1,NO WAY OUT,The Word Alive,MONOMANIA,spotify:track:7oib44NmCMvGNWnDDJjv5C,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",577,BR,189.94.53.1,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",1352,BR,189.94.53.1,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,fwdbtn,backbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",988,BR,189.94.53.1,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",300,BR,189.94.53.1,DEATH IS ONLY THE END IF YOU ASSUME THE STORY IS ABOUT YOU,The Word Alive,MONOMANIA,spotify:track:62qZlvGuht0LcecgBfhSY1,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:54:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",23,BR,189.94.53.1,I'M SORRY YOU'RE SORRY NOW,The Word Alive,MONOMANIA,spotify:track:7bWuvT7PhMuynqodYUK6Jt,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T19:58:36Z,"Android OS 11 API 30 (samsung, SM-M515F)",228866,BR,189.94.53.1,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,backbtn,trackdone,True,False,False,,False
2021-10-22T20:02:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",207320,BR,189.94.53.1,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T20:05:57Z,"Android OS 11 API 30 (samsung, SM-M515F)",232613,BR,189.94.53.1,GREATEST ALMOST,The Word Alive,MONOMANIA,spotify:track:3RwgRQRrTaGkCRDYeZdINb,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T20:09:57Z,"Android OS 11 API 30 (samsung, SM-M515F)",238680,BR,189.94.53.1,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T20:13:50Z,"Android OS 11 API 30 (samsung, SM-M515F)",232480,BR,189.94.53.1,NUMB LOVE (MISERY II),The Word Alive,MONOMANIA,spotify:track:36ek6h3gDCMGUtbk7LnRk3,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T20:17:17Z,"Android OS 11 API 30 (samsung, SM-M515F)",198077,BR,189.94.53.1,DEATH IS ONLY THE END IF YOU ASSUME THE STORY IS ABOUT YOU,The Word Alive,MONOMANIA,spotify:track:62qZlvGuht0LcecgBfhSY1,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-22T20:20:54Z,"Android OS 11 API 30 (samsung, SM-M515F)",223655,BR,189.94.53.1,Letting You Go,Bullet For My Valentine,Gravity,spotify:track:7rGN3oqzCpG2mLcwoPwDQm,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-22T20:25:04Z,"Android OS 11 API 30 (samsung, SM-M515F)",250599,BR,189.94.53.1,Under Again,Bullet For My Valentine,Gravity,spotify:track:2xhbErLGa9rD51IJyIpos4,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T20:28:23Z,"Android OS 11 API 30 (samsung, SM-M515F)",199266,BR,189.94.53.1,Leap Of Faith,Bullet For My Valentine,Gravity,spotify:track:6pspGA0zLaGeLKQ2Ioxe1g,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T20:28:28Z,"Android OS 11 API 30 (samsung, SM-M515F)",3810,BR,189.94.53.1,Breathe Underwater,Bullet For My Valentine,Gravity,spotify:track:6rKbCZwk0bdcJ1BU96CuW5,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-22T20:28:30Z,"Android OS 11 API 30 (samsung, SM-M515F)",1202,BR,189.94.53.1,Do It Now (feat. Hyro The Hero),All Good Things,A Hope In Hell,spotify:track:6U8dbbiMb94pgyc61nUenE,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-22T20:32:25Z,"Android OS 11 API 30 (samsung, SM-M515F)",235230,BR,189.94.53.1,Sirens,All Good Things,A Hope In Hell,spotify:track:1lYGldW5gViprQ5s0mq4UZ,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-22T20:35:37Z,"Android OS 11 API 30 (samsung, SM-M515F)",191545,BR,189.94.53.1,For The Glory (feat. Hollywood Undead),All Good Things,A Hope In Hell,spotify:track:2A0i4ouphiRJ1TG40WWOBM,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2021-10-22T20:39:24Z,"Android OS 11 API 30 (samsung, SM-M515F)",227846,BR,189.94.53.1,Four Letter Words,All Good Things,A Hope In Hell,spotify:track:5oHqO0ZjkdStQL6N93CmEQ,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2021-10-22T20:40:23Z,"Android OS 11 API 30 (samsung, SM-M515F)",44526,BR,189.94.53.1,Hold On,All Good Things,A Hope In Hell,spotify:track:1Y9QCwhcDVBxTmbs9LfeAF,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-22T20:44:30Z,"Android OS 11 API 30 (samsung, SM-M515F)",257654,BR,189.94.53.1,Pleasure and Pain,Gemini Syndrome,Lux,spotify:track:2mhlinCvTn89rt3D6Spy7W,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-22T21:02:48Z,"Android OS 11 API 30 (samsung, SM-M515F)",157822,BR,189.94.49.10,Mourning Star,Gemini Syndrome,Lux,spotify:track:1jYapEp7YQcLPr69cw2Cxh,,,,,,,,trackdone,logout,True,False,False,,False
2021-10-22T21:06:59Z,"Android OS 11 API 30 (samsung, SM-M515F)",238680,BR,189.94.49.10,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-22T21:11:14Z,"Android OS 11 API 30 (samsung, SM-M515F)",255320,BR,189.94.49.10,K.F.,The Word Alive,MONOMANIA,spotify:track:17QyQd74XXv9qta02b6Z0x,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:14:37Z,"Android OS 11 API 30 (samsung, SM-M515F)",198880,BR,189.94.49.10,I'M SORRY YOU'RE SORRY NOW,The Word Alive,MONOMANIA,spotify:track:7bWuvT7PhMuynqodYUK6Jt,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:18:32Z,"Android OS 11 API 30 (samsung, SM-M515F)",228866,BR,189.94.53.1,COMFORT & CHAOS,The Word Alive,MONOMANIA,spotify:track:4L1HvTOitJYWLT9lYPMgws,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:19:52Z,"Android OS 11 API 30 (samsung, SM-M515F)",78421,BR,189.94.53.1,NUMB LOVE (MISERY II),The Word Alive,MONOMANIA,spotify:track:36ek6h3gDCMGUtbk7LnRk3,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2021-10-22T21:23:25Z,"Android OS 11 API 30 (samsung, SM-M515F)",213960,BR,189.60.204.6,ANOTHER YEAR IN THE SHADOWS,The Word Alive,MONOMANIA,spotify:track:4qz2iIwsTCd1OJ78nrMClr,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2021-10-22T21:27:01Z,"Android OS 11 API 30 (samsung, SM-M515F)",216106,BR,189.60.204.6,SEARCHING FOR GLORY,The Word Alive,MONOMANIA,spotify:track:6UCWkc7DTXPCikkGV9PSiZ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:30:54Z,"Android OS 11 API 30 (samsung, SM-M515F)",232613,BR,189.60.204.6,GREATEST ALMOST,The Word Alive,MONOMANIA,spotify:track:3RwgRQRrTaGkCRDYeZdINb,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:34:22Z,"Android OS 11 API 30 (samsung, SM-M515F)",207320,BR,189.60.204.6,BURNING YOUR WORLD DOWN,The Word Alive,MONOMANIA,spotify:track:5XssFyfUPhme9jufqsuZkC,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:37:42Z,"Android OS 11 API 30 (samsung, SM-M515F)",198640,BR,189.60.204.6,THANK YOU,The Word Alive,MONOMANIA,spotify:track:0G4nDDCb4Lr0iDre0KhgDo,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:41:17Z,"Android OS 11 API 30 (samsung, SM-M515F)",215053,BR,189.60.204.6,NO WAY OUT,The Word Alive,MONOMANIA,spotify:track:7oib44NmCMvGNWnDDJjv5C,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:45:13Z,"Android OS 11 API 30 (samsung, SM-M515F)",235813,BR,189.60.204.6,DEATH IS ONLY THE END IF YOU ASSUME THE STORY IS ABOUT YOU,The Word Alive,MONOMANIA,spotify:track:62qZlvGuht0LcecgBfhSY1,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:48:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",166762,BR,189.60.204.6,MONOMANIA,The Word Alive,MONOMANIA,spotify:track:2EvXWDkzqUuGanZgzYDgZE,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-22T21:48:04Z,"Android OS 11 API 30 (samsung, SM-M515F)",2038,BR,189.60.204.6,Lost Prayer,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3FvM0S2fLjwhDQvqHQqOhi,,,,,,,,clickrow,fwdbtn,True,False,False,,False
2021-10-22T21:51:59Z,"Android OS 11 API 30 (samsung, SM-M515F)",227289,BR,189.60.204.6,Yesterdays Tears,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:4edixsfliLsylgbNXyxvyR,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2021-10-22T21:55:35Z,"Android OS 11 API 30 (samsung, SM-M515F)",215615,BR,189.60.204.6,Tears of December,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3r1FjvK14Bmx3sONgJf3Ju,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T21:59:46Z,"Android OS 11 API 30 (samsung, SM-M515F)",250997,BR,189.60.204.6,Harbors of Pity,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3VskqkZc2c86tIpCHYchMZ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:03:25Z,"Android OS 11 API 30 (samsung, SM-M515F)",218221,BR,189.60.204.6,Useless Apologies,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:0sOkc6QhcTiIiHJ6vldvqX,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:07:09Z,"Android OS 11 API 30 (samsung, SM-M515F)",223514,BR,189.60.204.6,Eyes of Burden,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:4BIWUrYjrYXRrpSEFLgJ6H,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:11:46Z,"Android OS 11 API 30 (samsung, SM-M515F)",276400,BR,189.60.204.6,Sleeping Dogs,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3r8WQREgSfrd4ZOVNm2YPm,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:16:52Z,"Android OS 11 API 30 (samsung, SM-M515F)",305440,BR,189.60.204.6,Darkest Hour,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:0ObBxWUYHlBBNFYl2IcoYc,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:22:07Z,"Android OS 11 API 30 (samsung, SM-M515F)",314300,BR,189.60.204.6,Autumn Changes,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:7nJ7g6Gphm78Z8DZdK1i27,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:26:50Z,"Android OS 11 API 30 (samsung, SM-M515F)",282203,BR,189.60.204.6,The King,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:6KkBEIcdU7ebDY3pIMWNb8,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:30:40Z,"Android OS 11 API 30 (samsung, SM-M515F)",229076,BR,189.60.204.6,Forgotten Memory,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:5VcpV4MxOWZpg77WGqMNYg,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:33:23Z,"Android OS 11 API 30 (samsung, SM-M515F)",161920,BR,189.60.204.6,Sleeping Dogs (feat. Corey Taylor),Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:0FtSP4kBocL9YP1E3LbWK6,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2021-10-22T22:33:25Z,"Android OS 11 API 30 (samsung, SM-M515F)",2008,BR,189.60.204.6,The Levee,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:0ejUlti7OVJXWLDFlCAovh,,,,,,,,fwdbtn,fwdbtn,True,False,False,,False
2021-10-22T22:39:10Z,"Android OS 11 API 30 (samsung, SM-M515F)",346162,BR,189.60.204.6,Sorrowed Regrets,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:1YeKyF6y1M9vwAujhti6ru,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2021-10-22T22:45:18Z,"Android OS 11 API 30 (samsung, SM-M515F)",366886,BR,189.60.204.6,Lay Me Down,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:4kzOnb6qLe6FgSvzJsXqYg,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:49:46Z,"Android OS 11 API 30 (samsung, SM-M515F)",267869,BR,189.60.204.6,Lost Prayer,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3FvM0S2fLjwhDQvqHQqOhi,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:54:02Z,"Android OS 11 API 30 (samsung, SM-M515F)",255429,BR,189.60.204.6,Yesterdays Tears,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:4edixsfliLsylgbNXyxvyR,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T22:57:38Z,"Android OS 11 API 30 (samsung, SM-M515F)",215615,BR,189.60.204.6,Tears of December,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3r1FjvK14Bmx3sONgJf3Ju,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-22T23:01:50Z,"Android OS 11 API 30 (samsung, SM-M515F)",250997,BR,189.60.204.6,Harbors of Pity,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:3VskqkZc2c86tIpCHYchMZ,,,,,,,,trackdone,trackdone,True,False,False,,False
2021-10-23T00:50:05Z,"Android OS 11 API 30 (samsung, SM-M515F)",41294,BR,189.60.204.6,Useless Apologies,Zakk Wylde,Book of Shadows II (Bonus Track Edition),spotify:track:0sOkc6QhcTiIiHJ6vldvqX,,,,,,,,trackdone,logout,True,False,False,,False
2021-10-23T00:50:55Z,"Android OS 11 API 30 (samsung, SM-M515F)",27485,BR,189.60.204.6,Squeeze,Ghostemane,Hexada,spotify:track:0wxwXyrJYHyGUKlBaCIhgp,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T00:51:28Z,"Android OS 11 API 30 (samsung, SM-M515F)",30768,BR,189.60.204.6,Sacrilege,Ghostemane,ANTI-ICON,spotify:track:3PXkCLjfTwH0fpolS9yELH,,,,,,,,playbtn,endplay,True,False,False,,False
2021-10-23T00:51:35Z,"Android OS 11 API 30 (samsung, SM-M515F)",7198,BR,189.60.204.6,Intro.Decadence,Ghostemane,Hexada,spotify:track:1BhzOLWX3WuS71JW4MQQHM,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-23T00:51:40Z,"Android OS 11 API 30 (samsung, SM-M515F)",4348,BR,189.60.204.6,Mercury: Retrograde,Ghostemane,Hexada,spotify:track:2Vc6NJ9PW9gD9q343XFRKx,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-23T00:51:47Z,"Android OS 11 API 30 (samsung, SM-M515F)",6676,BR,189.60.204.6,Intro.Destitute,Ghostemane,ANTI-ICON,spotify:track:4vlTQd7wcPLa4ksptThJRu,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-23T00:52:32Z,"Android OS 11 API 30 (samsung, SM-M515F)",45291,BR,189.60.204.6,Hydrochloride,Ghostemane,ANTI-ICON,spotify:track:5guQjkjzpIMpX81VAZTHNy,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-23T00:53:16Z,"Android OS 11 API 30 (samsung, SM-M515F)",42269,BR,189.60.204.6,SextMeFromTheAfterlife,babyloot,SextMeFromTheAfterlife,spotify:track:4PbK8xqRkpz54cimEMj1mR,,,,,,,,playbtn,endplay,True,False,False,,False
2021-10-23T00:53:28Z,"Android OS 11 API 30 (samsung, SM-M515F)",10582,BR,189.60.204.6,Sarcoma,Killstation,The Two of Us Are Dying,spotify:track:6gTbAJOvivFXwkOEhSIOtS,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T00:54:16Z,"Android OS 11 API 30 (samsung, SM-M515F)",46346,BR,189.60.204.6,Perplexion,Killstation,The Two of Us Are Dying,spotify:track:13m5HQh3NzNyukUsA0GyYq,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T00:54:28Z,"Android OS 11 API 30 (samsung, SM-M515F)",11004,BR,189.60.204.6,Fed Up,Ghostemane,ANTI-ICON,spotify:track:0BV0AYGLVlu2SdjN3J9twp,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T00:56:26Z,"Android OS 11 API 30 (samsung, SM-M515F)",112500,BR,189.60.204.6,Mercury: Retrograde,Ghostemane,Hexada,spotify:track:2Vc6NJ9PW9gD9q343XFRKx,,,,,,,,clickrow,trackdone,True,False,False,,False
2021-10-23T00:58:06Z,"Android OS 11 API 30 (samsung, SM-M515F)",97360,BR,189.60.204.6,Squeeze,Ghostemane,Hexada,spotify:track:0wxwXyrJYHyGUKlBaCIhgp,,,,,,,,trackdone,endplay,True,False,False,,False
2021-10-23T00:58:33Z,"Android OS 11 API 30 (samsung, SM-M515F)",24623,BR,189.60.204.6,Freaks,Surf Curse,Freaks,spotify:track:7EkWXAI1wn8Ii883ecd9xr,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T01:01:40Z,"Android OS 11 API 30 (samsung, SM-M515F)",185998,BR,189.60.204.6,Beg For Mercy,Oceans Divide,Oceans Divide EP,spotify:track:5mNPTy1tKR2a5UB3AZhp4D,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T01:01:53Z,"Android OS 11 API 30 (samsung, SM-M515F)",8956,BR,189.60.204.6,Hunted,Egypt Central,Hunted,spotify:track:2o34ml66r7gmwmsIHcg6ym,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T01:02:25Z,"Android OS 11 API 30 (samsung, SM-M515F)",31096,BR,189.60.204.6,Dangerous,Shaman's Harvest,Smokin' Hearts & Broken Guns,spotify:track:6tRLpMmyh0DlURAR88cy7A,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T01:02:28Z,"Android OS 11 API 30 (samsung, SM-M515F)",2903,BR,189.60.204.6,Only Time Will Tell,Uforia,Only Time Will Tell,spotify:track:6zGwq7NwBJySXdA6y6bVI5,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T01:02:41Z,"Android OS 11 API 30 (samsung, SM-M515F)",12456,BR,189.60.204.6,Over And Under,Egypt Central,Egypt Central,spotify:track:6Lah64e21cUytn0QXfuOoF,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T01:03:05Z,"Android OS 11 API 30 (samsung, SM-M515F)",23671,BR,189.60.204.6,Alright,Tantric,After We Go,spotify:track:3YdDiOrK445SdSwN1Nl661,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T01:03:14Z,"Android OS 11 API 30 (samsung, SM-M515F)",6844,BR,189.60.204.6,Venom - Music From The Motion Picture,Eminem,Kamikaze,spotify:track:2SL6oP2YAEQbqsrkOzRGO4,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T13:11:40Z,"Android OS 11 API 30 (samsung, SM-M515F)",54552,BR,189.60.204.6,Paradise (feat. Dermot Kennedy),MEDUZA,Paradise,spotify:track:6ft4hAq6yde8jPZY2i5zLr,,,,,,,,clickrow,logout,True,False,False,,False
2021-10-23T13:13:15Z,"Android OS 11 API 30 (samsung, SM-M515F)",74009,BR,189.60.204.6,Seu Anjo (feat. Rafa Schulz),Léo Stronda,Vem Monstro,spotify:track:1yQHKhdnTgSzymvfZpRFNc,,,,,,,,clickrow,endplay,True,False,False,,False
2021-10-23T13:14:33Z,"Android OS 11 API 30 (samsung, SM-M515F)",75693,BR,189.60.204.6,Out On The Run,American Sin,American Sin,spotify:track:5J8sqiB8gQuaUSJW4c6KHz,,,,,,,,playbtn,endplay,True,False,False,,False
