"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"14.09.2022","5,130","5,110","5,150","5,070","22,87M","0,20%"
"13.09.2022","5,120","5,150","5,235","5,100","35,61M","-2,85%"
"12.09.2022","5,270","5,230","5,310","5,220","23,23M","1,93%"
"09.09.2022","5,170","5,130","5,195","5,110","32,98M","2,38%"
"08.09.2022","5,050","5,080","5,155","5,045","36,28M","-1,56%"
"07.09.2022","5,130","5,010","5,150","4,950","21,96M","1,38%"
"06.09.2022","5,060","5,110","5,125","5,020","43,35M","-0,20%"
"02.09.2022","5,070","5,060","5,140","5,020","38,56M","2,01%"
"01.09.2022","4,970","4,970","4,980","4,850","45,21M","0,61%"
"31.08.2022","4,940","5,040","5,115","4,910","43,54M","-3,70%"
"30.08.2022","5,130","5,260","5,280","5,130","31,65M","-2,29%"
"29.08.2022","5,250","5,190","5,290","5,180","24,65M","1,16%"
"26.08.2022","5,190","5,230","5,300","5,175","26,87M","-0,38%"
"25.08.2022","5,210","5,150","5,230","5,120","18,02M","1,36%"
"24.08.2022","5,140","5,140","5,190","5,120","16,74M","0,39%"
"23.08.2022","5,120","5,100","5,180","5,090","20,18M","1,19%"
"22.08.2022","5,060","5,020","5,070","4,985","21,16M","-0,78%"
"19.08.2022","5,100","5,100","5,110","5,030","28,34M","-2,11%"
"18.08.2022","5,210","5,290","5,295","5,170","31,37M","-0,76%"
"17.08.2022","5,250","5,180","5,280","5,170","37,85M","0,00%"
"16.08.2022","5,250","5,210","5,280","5,200","33,59M","0,00%"
"15.08.2022","5,250","5,140","5,280","5,120","31,05M","0,77%"
"12.08.2022","5,210","5,140","5,240","5,105","33,89M","2,76%"
"11.08.2022","5,070","5,140","5,210","5,050","48,54M","-1,36%"
"10.08.2022","5,140","5,100","5,200","5,090","62,36M","2,80%"
"09.08.2022","5,000","4,930","5,015","4,870","55,85M","2,25%"
"08.08.2022","4,890","4,830","4,900","4,780","41,86M","2,09%"
"05.08.2022","4,790","4,600","4,810","4,580","44,93M","3,01%"
"04.08.2022","4,650","4,590","4,660","4,555","32,84M","3,79%"
"03.08.2022","4,480","4,460","4,500","4,430","27,09M","0,90%"
"02.08.2022","4,440","4,460","4,520","4,430","32,89M","-1,11%"
"01.08.2022","4,490","4,480","4,550","4,430","52,24M","-0,22%"
"29.07.2022","4,500","4,490","4,590","4,480","44,02M","-1,32%"
"28.07.2022","4,560","4,515","4,560","4,420","37,44M","2,70%"
"27.07.2022","4,440","4,400","4,460","4,360","61,08M","2,30%"
"26.07.2022","4,340","4,330","4,430","4,300","44,80M","-0,23%"
"25.07.2022","4,350","4,270","4,375","4,210","55,44M","3,82%"
"22.07.2022","4,190","4,270","4,320","4,153","49,21M","-1,64%"
"21.07.2022","4,260","4,180","4,260","4,130","43,51M","0,00%"
"20.07.2022","4,260","4,270","4,310","4,210","45,01M","-1,16%"
"19.07.2022","4,310","4,210","4,340","4,205","57,11M","2,86%"
"18.07.2022","4,190","4,170","4,250","4,160","56,71M","1,45%"
"15.07.2022","4,130","4,040","4,177","4,020","43,29M","3,25%"
"14.07.2022","4,000","3,960","4,040","3,900","66,94M","-2,44%"
"13.07.2022","4,100","4,100","4,190","4,060","55,18M","0,49%"
"12.07.2022","4,080","4,070","4,155","4,030","34,44M","-1,45%"
"11.07.2022","4,140","4,165","4,210","4,120","47,42M","-3,50%"
"08.07.2022","4,290","4,290","4,320","4,240","36,24M","1,18%"
"07.07.2022","4,240","4,200","4,270","4,200","34,31M","2,66%"
"06.07.2022","4,130","4,155","4,190","4,050","52,93M","-1,43%"
"05.07.2022","4,190","4,130","4,200","4,070","50,07M","-1,41%"
"01.07.2022","4,250","4,190","4,280","4,140","52,99M","-0,70%"
"30.06.2022","4,280","4,300","4,360","4,260","60,48M","-2,28%"
"29.06.2022","4,380","4,460","4,470","4,360","61,68M","0,23%"
"28.06.2022","4,370","4,500","4,530","4,315","52,81M","-2,24%"
"27.06.2022","4,470","4,440","4,500","4,410","38,04M","1,82%"
"24.06.2022","4,390","4,410","4,500","4,385","30,28M","-0,68%"
"23.06.2022","4,420","4,530","4,540","4,420","42,35M","-3,28%"
"22.06.2022","4,570","4,600","4,670","4,570","45,38M","-1,72%"
"21.06.2022","4,650","4,700","4,710","4,640","64,84M","3,56%"
"17.06.2022","4,490","4,490","4,540","4,410","61,54M","1,35%"
"16.06.2022","4,430","4,540","4,560","4,400","40,80M","-4,53%"
"15.06.2022","4,640","4,630","4,700","4,550","61,97M","2,20%"
"14.06.2022","4,540","4,610","4,630","4,510","53,25M","-0,66%"
"13.06.2022","4,570","4,670","4,670","4,520","59,74M","-4,19%"
